Date,Open,High,Low,Close,Adj Close,Volume
2016-10-05,2194.951660,2194.951660,2169.563965,2175.040039,2174.001709,5780
2016-10-06,2187.954834,2202.098145,2187.954834,2194.290039,2193.242676,15234
2016-10-07,2201.698242,2203.207764,2194.621826,2195.979980,2194.931641,3008
2016-10-10,2187.954834,2213.922607,2171.053223,2195.340088,2194.292236,13800
2016-10-11,2213.942627,2238.930664,2198.829834,2199.879883,2198.829834,11499
2016-10-12,2216.941162,2233.933105,2212.443359,2224.709961,2223.647949,17614
2016-10-13,2225.937012,2228.935547,2198.969727,2213.020020,2211.963623,7166
2016-10-14,2228.885498,2238.450928,2219.859863,2227.360107,2226.296875,8217
2016-10-17,2226.296875,2226.296875,2204.757080,2216.459961,2215.401855,14878
2016-10-18,2209.014893,2210.384277,2188.944336,2190.000000,2188.954346,4823
2016-10-19,2188.954346,2188.954346,2126.334717,2174.580078,2173.541992,20719
2016-10-20,2173.541992,2179.958740,2158.968750,2177.000000,2175.960938,11484
2016-10-21,2175.960938,2188.934326,2163.966553,2172.090088,2171.053223,26064
2016-10-24,2178.959229,2198.929688,2171.962646,2180.610107,2179.569336,20451
2016-10-25,2178.959229,2193.952148,2169.963623,2190.629883,2189.584229,20447
2016-10-26,2140.867432,2158.968750,2117.988525,2159.179932,2158.149170,39885
2016-10-27,2155.980225,2168.964111,2138.978516,2148.020020,2146.994629,6019
2016-10-28,2138.978516,2178.939209,2138.978516,2148.010010,2146.984619,47064
2016-10-31,2143.016602,2153.971436,2133.001465,2153.739990,2152.711914,3069
2016-11-01,2142.976563,2150.972656,2126.404297,2136.850098,2135.829834,21638
2016-11-03,2136.399902,2163.523926,2095.328369,2100.689941,2100.247314,12419
2016-11-04,2087.160156,2105.276367,2075.452393,2081.110107,2080.671631,15334
2016-11-07,2044.589111,2062.555420,2036.570801,2057.000000,2056.566650,15067
2016-11-08,2051.567627,2065.564697,2039.580200,2050.449951,2050.017822,8764
2016-11-09,2049.967773,2209.534424,2049.967773,2191.989990,2191.528076,141996
2016-11-10,2215.523193,2274.520752,2150.576904,2223.580078,2223.111572,58067
2016-11-11,2229.530029,2299.515381,2229.530029,2245.830078,2245.356934,15703
2016-11-14,2239.528076,2239.528076,2177.541016,2179.080078,2178.620850,14753
2016-11-15,2172.542236,2197.516846,2149.556885,2171.780029,2171.322510,8332
2016-11-16,2180.540527,2239.528076,2180.540527,2230.389893,2229.919922,10264
2016-11-17,2215.533203,2239.528076,2197.536865,2236.000000,2235.528809,2752
2016-11-18,2238.528320,2273.520752,2238.528320,2274.000000,2273.520752,13138
2016-11-22,2273.520752,2307.923584,2269.541748,2301.989990,2301.504883,18357
2016-11-23,2301.514893,2303.514648,2284.518555,2299.300049,2298.815674,4541
2016-11-24,2299.515381,2299.515381,2284.518555,2285.000000,2284.518555,161
2016-11-25,2292.516846,2309.513184,2284.538574,2308.000000,2307.513672,6494
2016-11-28,2307.523682,2307.523682,2294.516357,2300.169922,2299.685303,3259
2016-11-29,2279.519531,2307.703613,2270.721436,2290.000000,2289.517578,23574
2016-11-30,2289.517578,2289.517578,2261.523438,2280.939941,2280.459229,4550
2016-12-01,2278.519775,2284.518555,2265.442383,2277.760010,2277.280029,5584
2016-12-02,2259.523926,2273.520752,2244.526855,2270.000000,2269.521729,1497
2016-12-05,2249.545898,2264.522705,2240.537842,2245.840088,2245.366943,4806
2016-12-06,2236.528564,2240.527832,2228.280518,2240.000000,2239.528076,8951
2016-12-07,2237.828369,2263.202881,2219.532227,2261.159912,2260.683594,43617
2016-12-08,2249.525879,2294.516357,2224.531250,2280.000000,2279.519531,2346
2016-12-09,2274.960449,2332.508545,2274.960449,2327.000000,2326.509766,13258
2016-12-13,2326.509766,2349.484863,2325.510010,2343.820068,2343.326172,8007
2016-12-14,2329.839111,2364.501709,2329.839111,2365.000000,2364.501709,11741
2016-12-15,2376.439209,2399.494385,2354.503906,2361.699951,2361.202393,70479
2016-12-16,2364.501709,2377.109131,2364.501709,2370.010010,2369.510742,54394
2016-12-19,2364.771729,2389.516357,2364.501709,2378.000000,2377.499023,7375
2016-12-20,2372.739990,2399.494385,2368.520752,2390.000000,2389.496338,4134
2016-12-21,2384.717285,2412.491455,2384.717285,2409.000000,2408.492432,4927
2016-12-22,2417.490479,2417.490479,2395.495117,2405.000000,2404.493164,6342
2016-12-23,2399.684326,2417.480469,2391.496094,2405.699951,2405.193115,2274
2016-12-26,2375.499268,2375.499268,2375.499268,2376.000000,2375.499268,46
2016-12-27,2409.492188,2443.455078,2409.492188,2438.120117,2437.606445,5686
2016-12-28,2446.484375,2447.654053,2414.491211,2421.500000,2420.989746,1104
2016-12-29,2413.491455,2413.491455,2402.993652,2410.330078,2409.822266,4536
2016-12-30,2391.496094,2434.477051,2379.498535,2394.780029,2394.275391,9234
2017-01-02,2434.477051,2434.477051,2387.496826,2394.780029,2394.275391,2
2017-01-03,2409.492188,2439.485840,2386.497070,2440.000000,2439.485840,14867
2017-01-04,2474.488525,2504.472168,2474.478516,2491.510010,2490.985107,7132
2017-01-05,2483.976563,2517.959229,2477.477783,2518.350098,2517.819580,6631
2017-01-06,2499.493164,2517.469482,2499.493164,2509.000000,2508.471436,5195
2017-01-09,2529.467041,2547.113037,2529.327148,2535.820068,2535.285645,15342
2017-01-10,2530.216797,2599.432129,2530.216797,2599.979980,2599.432129,5868
2017-01-11,2594.453125,2630.945557,2573.477783,2630.000000,2629.445801,9687
2017-01-12,2629.445801,2644.422607,2569.458496,2601.899902,2601.351563,9620
2017-01-13,2601.451660,2601.451660,2524.957764,2570.000000,2569.458496,9245
2017-01-16,2599.452148,2619.498047,2574.457520,2620.050049,2619.498047,56
2017-01-17,2565.459229,2594.453125,2554.161621,2588.889893,2588.344482,13179
2017-01-18,2605.450928,2646.452393,2599.482178,2643.879883,2643.322754,53336
2017-01-19,2635.424561,2647.422119,2614.479004,2624.899902,2624.346924,7716
2017-01-20,2622.447266,2622.447266,2579.466309,2591.080078,2590.534180,12906
2017-01-23,2589.454346,2589.454346,2564.459473,2567.000000,2566.459229,9357
2017-01-24,2552.462158,2574.457520,2552.462158,2575.000000,2574.457520,16087
2017-01-25,2590.454102,2604.451172,2562.459961,2567.969971,2567.428955,38546
2017-01-26,2598.652344,2599.432129,2572.367676,2589.199951,2588.654297,6495
2017-01-27,2567.958740,2568.958496,2499.503174,2545.830078,2545.293701,19535
2017-01-30,2509.471191,2526.467529,2501.252930,2519.090088,2518.559326,16375
2017-01-31,2539.464844,2539.464844,2501.542969,2527.899902,2527.367188,41437
2017-02-01,2639.443848,2702.530518,2632.445313,2693.580078,2693.012451,167665
2017-02-02,2663.438721,2663.438721,2599.472168,2642.800049,2642.243164,6876
2017-02-03,2621.447510,2624.457031,2611.679688,2625.010010,2624.457031,7518
2017-02-07,2624.457031,2727.425293,2624.457031,2710.370117,2709.799072,11864
2017-02-08,2709.428955,2709.428955,2685.424072,2705.000000,2704.429932,6314
2017-02-09,2685.000000,2729.959961,2685.000000,2704.000000,2704.000000,5409
2017-02-10,2704.000000,2729.979980,2686.000000,2686.199951,2686.199951,5022
2017-02-13,2692.000000,2727.959961,2692.000000,2713.800049,2713.800049,5049
2017-02-14,2714.000000,2742.800049,2712.000000,2735.000000,2735.000000,8919
2017-02-15,2745.000000,2779.979980,2734.300049,2744.840088,2744.840088,26494
2017-02-16,2744.189941,2774.760010,2730.020020,2760.500000,2760.500000,4023
2017-02-17,2775.000000,2775.000000,2763.350098,2769.850098,2769.850098,2630
2017-02-20,2779.979980,2800.000000,2774.000000,2790.000000,2790.000000,215
2017-02-21,2787.000000,2799.979980,2733.560059,2733.850098,2733.850098,60977
2017-02-22,2735.000000,2759.979980,2711.000000,2718.000000,2718.000000,4881
2017-02-23,2716.020020,2728.080078,2675.020020,2687.699951,2687.699951,2766
2017-02-24,2701.139893,2710.000000,2680.000000,2707.020020,2707.020020,15321
2017-02-27,2710.000000,2739.090088,2707.020020,2735.000000,2735.000000,5445
2017-02-28,2748.679932,2755.000000,2732.000000,2747.030029,2747.030029,5471
2017-03-01,2762.189941,2789.979980,2759.000000,2774.000000,2774.000000,44072
2017-03-02,2792.500000,2795.500000,2767.020020,2767.020020,2767.020020,3276
2017-03-03,2730.000000,2739.979980,2724.000000,2739.510010,2739.510010,60816
2017-03-06,2709.020020,2743.879883,2690.000000,2727.850098,2727.850098,9370
2017-03-07,2727.850098,2751.979980,2700.219971,2715.000000,2715.000000,1144
2017-03-08,2725.000000,2739.000000,2725.000000,2737.000000,2737.000000,12256
2017-03-09,2750.689941,2750.689941,2722.129883,2750.050049,2750.050049,1283
2017-03-10,2750.000000,2750.000000,2728.000000,2733.379883,2733.379883,2225
2017-03-13,2725.120117,2728.030029,2720.989990,2727.830078,2727.830078,5757
2017-03-14,2721.000000,2741.100098,2721.000000,2737.929932,2737.929932,11268
2017-03-15,2725.000000,2737.909912,2704.060059,2710.000000,2710.000000,9968
2017-03-16,2695.000000,2705.000000,2684.000000,2704.139893,2704.139893,18268
2017-03-17,2685.709961,2696.000000,2676.000000,2677.459961,2677.459961,5605
2017-03-21,2677.459961,2712.389893,2675.139893,2678.679932,2678.679932,6575
2017-03-22,2697.709961,2723.979980,2679.500000,2691.179932,2691.179932,9571
2017-03-23,2684.959961,2692.250000,2666.300049,2668.719971,2668.719971,12566
2017-03-24,2663.000000,2664.409912,2640.000000,2642.770020,2642.770020,24549
2017-03-27,2620.000000,2666.780029,2620.000000,2664.209961,2664.209961,15059
2017-03-28,2655.000000,2732.000000,2655.000000,2732.000000,2732.000000,6668
2017-03-29,2712.000000,2712.000000,2697.590088,2702.439941,2702.439941,6490
2017-03-30,2695.000000,2698.879883,2680.399902,2687.659912,2687.659912,4636
2017-03-31,2709.000000,2713.669922,2689.649902,2693.500000,2693.500000,1892
2017-04-03,2693.479980,2694.070068,2680.000000,2690.899902,2690.899902,5320
2017-04-04,2713.000000,2730.000000,2713.000000,2728.860107,2728.860107,4345
2017-04-05,2716.979980,2726.610107,2691.020020,2691.020020,2691.020020,23093
2017-04-06,2710.000000,2714.000000,2691.330078,2691.330078,2691.330078,5675
2017-04-07,2691.330078,2728.840088,2670.010010,2678.310059,2678.310059,1502
2017-04-10,2686.139893,2686.139893,2675.909912,2679.500000,2679.500000,7870
2017-04-11,2666.419922,2666.419922,2635.810059,2651.790039,2651.790039,4391
2017-04-12,2653.169922,2653.699951,2636.840088,2636.840088,2636.840088,1621
2017-04-17,2636.840088,2636.840088,2615.399902,2617.149902,2617.149902,3120
2017-04-18,2615.800049,2626.310059,2600.050049,2626.310059,2626.310059,3786
2017-04-19,2657.370117,2678.000000,2649.389893,2649.449951,2649.449951,9326
2017-04-20,2663.000000,2691.449951,2663.000000,2684.770020,2684.770020,4017
2017-04-21,2684.120117,2685.080078,2670.010010,2674.100098,2674.100098,877
2017-04-24,2680.000000,2692.500000,2675.000000,2690.189941,2690.189941,16846
2017-04-25,2737.000000,2739.979980,2725.010010,2730.679932,2730.679932,3410
2017-04-26,2740.000000,2781.000000,2739.449951,2760.000000,2760.000000,13832
2017-04-27,2740.000000,2750.000000,2730.000000,2737.919922,2737.919922,12141
2017-04-28,2726.590088,2736.169922,2702.000000,2703.469971,2703.469971,8790
2017-05-02,2703.469971,2778.449951,2703.469971,2771.219971,2771.219971,28774
2017-05-03,2763.199951,2774.000000,2716.379883,2768.090088,2768.090088,10666
2017-05-04,2785.080078,2796.179932,2774.000000,2788.000000,2788.000000,15848
2017-05-05,2800.000000,2827.000000,2800.000000,2822.899902,2822.899902,35128
2017-05-08,2840.000000,2946.820068,2840.000000,2932.729980,2932.729980,8350
2017-05-09,2965.000000,2967.100098,2944.290039,2954.870117,2954.870117,6680
2017-05-10,2958.000000,2958.000000,2893.100098,2910.179932,2910.179932,17104
2017-05-11,2907.000000,2908.979980,2881.000000,2906.340088,2906.340088,9025
2017-05-12,2916.500000,2936.000000,2916.500000,2923.409912,2923.409912,8675
2017-05-15,2915.600098,2915.600098,2895.850098,2903.489990,2903.489990,7954
2017-05-16,2900.000000,2906.659912,2870.020020,2895.639893,2895.639893,7451
2017-05-17,2888.000000,2892.959961,2801.000000,2811.330078,2811.330078,26514
2017-05-18,2861.000000,2899.350098,2850.020020,2889.120117,2889.120117,14229
2017-05-19,2890.000000,2890.000000,2856.949951,2858.899902,2858.899902,5514
2017-05-22,2861.709961,2875.239990,2850.000000,2872.429932,2872.429932,2077
2017-05-23,2872.429932,2872.429932,2856.719971,2864.149902,2864.149902,7306
2017-05-24,2855.000000,2861.239990,2828.399902,2830.010010,2830.010010,28363
2017-05-25,2830.000000,2863.500000,2813.379883,2848.020020,2848.020020,5467
2017-05-26,2846.929932,2846.959961,2837.500000,2841.310059,2841.310059,74694
2017-05-29,2842.979980,2842.979980,2840.000000,2841.310059,2841.310059,10
2017-05-30,2841.310059,2885.300049,2841.310059,2876.219971,2876.219971,12149
2017-05-31,2877.000000,2877.000000,2845.340088,2851.899902,2851.899902,3371
2017-06-01,2852.709961,2852.709961,2831.600098,2843.179932,2843.179932,7625
2017-06-02,2843.209961,2911.000000,2842.110107,2909.429932,2909.429932,13366
2017-06-05,2840.500000,2840.500000,2818.600098,2820.250000,2820.250000,8669
2017-06-06,2821.709961,2844.000000,2814.000000,2823.469971,2823.469971,48195
2017-06-07,2825.020020,2838.500000,2825.020020,2834.899902,2834.899902,3198
2017-06-08,2815.750000,2824.699951,2810.800049,2819.419922,2819.419922,6336
2017-06-09,2818.959961,2826.540039,2667.000000,2697.280029,2697.280029,38952
2017-06-12,2680.000000,2680.000000,2598.649902,2616.159912,2616.159912,21983
2017-06-13,2660.000000,2667.000000,2628.050049,2648.419922,2648.419922,6701
2017-06-14,2648.000000,2648.000000,2590.000000,2605.239990,2605.239990,33475
